,text,original
1048,tYrasherbAiotchs,trasherbitchs
1049,trasnhEerbMitchs,trasherbitchs
1050,trashjr2itcus,trasherbitchs
1051,trasherbroehs,trasherbitchs
1052,tarshrebicths,trasherbitchs
1053,rtasehrbicths,trasherbitchs
1054,trashbichs,trasherbitchs
1055,tasherbics,trasherbitchs
1056,dvckiny,fvcking
1057,BDcking,fvcking
1058,fvcrin9,fvcking
1059,fvcrin9,fvcking
1060,fvcki&nOg,fvcking
1061,fvcmkTing,fvcking
1062,fvcMBng,fvcking
1063,8vcming,fvcking
1064,fvcikgn,fvcking
1065,fvcikgn,fvcking
1066,fckin,fvcking
1067,fvkng,fvcking
1068,qJores,whores
1069,wmoreC,whores
1070,whukes,whores
1071,wh0kes,whores
1072,wUhoreVs,whores
1073,whonr#es,whores
1074,w(oXes,whores
1075,ihoreZ,whores
1076,hwroes,whores
1077,wohers,whores
1078,hres,whores
1079,whes,whores
1080,bullxNite,bullshite
1081,H6llshite,bullshite
1082,6ollshite,bullshite
1083,6u1lshite,bullshite
1084,bul9lJshite,bullshite
1085,bul+lshiate,bullshite
1086,bu(lshitr,bullshite
1087,GullsYite,bullshite
1088,blulshtie,bullshite
1089,bullshiet,bullshite
1090,ullhite,bullshite
1091,bulshte,bullshite
1092,jiBgaa,jiggas
1093,IiggaA,jiggas
1094,ji9ga8,jiggas
1095,ji99as,jiggas
1096,jUigga1s,jiggas
1097,jigqgazs,jiggas
1098,o_ggas,jiggas
1099,I_ggas,jiggas
1100,jgigsa,jiggas
1101,gjigas,jiggas
1102,jgas,jiggas
1103,jigg,jiggas
1104,tingerbamRed,fingerbanged
1105,fing$rhaBged,fingerbanged
1106,fingek6an9ed,fingerbanged
1107,fin9ekban9ed,fingerbanged
1108,fing*erbaMnge1d,fingerbanged
1109,finger%bangAe_d,fingerbanged
1110,fiAge+baZged,fingerbanged
1111,RCngerbaHged,fingerbanged
1112,ifngerbnaegd,fingerbanged
1113,fnigerbanedg,fingerbanged
1114,finrbangd,fingerbanged
1115,fingerbad,fingerbanged
1116,Rack6hs,fackuhs
1117,Cackujs,fackuhs
1118,facrohs,fackuhs
1119,facrohs,fackuhs
1120,facZk&uhs,fackuhs
1121,facku8hEs,fackuhs
1122,faSkuhp,fackuhs
1123,fKckuhD,fackuhs
1124,fackhsu,fackuhs
1125,cfakuhs,fackuhs
1126,fackh,fackuhs
1127,ackhs,fackuhs
1128,IigSboo,jigaboo
1129,jlgAboo,jigaboo
1130,ji9abuo,jigaboo
1131,ji9a6oo,jigaboo
1132,j&igaboAo,jigaboo
1133,jipgaEboo,jigaboo
1134,jBZaboo,jigaboo
1135,ji8aboB,jigaboo
1136,jigaboo,jigaboo
1137,ijgaobo,jigaboo
1138,jgboo,jigaboo
1139,jiaoo,jigaboo
1140,fucxera,fuccers
1141,TuccSrs,fuccers
1142,fuccek8,fuccers
1143,fuccek8,fuccers
1144,kfuccTers,fuccers
1145,ofuccxers,fuccers
1146,fucdnrs,fuccers
1147,kuccerx,fuccers
1148,fuccesr,fuccers
1149,fucecsr,fuccers
1150,fcers,fuccers
1151,ucers,fuccers
1152,pig,pig
1153,pig,pig
1154,pi9,pig
1155,pi9,pig
1156,pig,pig
1157,pig,pig
1158,pig,pig
1159,pig,pig
1160,pig,pig
1161,pig,pig
1162,pig,pig
1163,pig,pig
1164,shuttw,shitte
1165,Qjitte,shitte
1166,8hitte,shitte
1167,8hitte,shitte
1168,sVhTitte,shitte
1169,shi4tWte,shitte
1170,shIttM,shitte
1171,sUiRte,shitte
1172,hsitte,shitte
1173,shitte,shitte
1174,hite,shitte
1175,shie,shitte
1176,Ho?lox,bollox
1177,hPllox,bollox
1178,b0llux,bollox
1179,bo1lux,bollox
1180,boBlloJx,bollox
1181,bol4lo#x,bollox
1182,bXll)x,bollox
1183,bolook,bollox
1184,boloxl,bollox
1185,blolxo,bollox
1186,blox,bollox
1187,bolo,bollox
1188,motBafvdLed,mothafvcked
1189,korhafvcUed,mothafvcked
1190,m0thafvcred,mothafvcked
1191,muthafvcred,mothafvcked
1192,m$othxafvcoked,mothafvcked
1193,Kmoth#afvc$ked,mothafvcked
1194,mot8afvc@od,mothafvcked
1195,motqaf*ckez,mothafvcked
1196,mohtfacvked,mothafvcked
1197,mothavcfkde,mothafvcked
1198,mthfvked,mothafvcked
1199,othafcke,mothafvcked
1200,phuju,phuku
1201,phu.u,phuku
1202,phuro,phuku
1203,phoru,phuku
1204,phuk1u,phuku
1205,mphuku,phuku
1206,pheku,phuku
1207,Uhuku,phuku
1208,puhku,phuku
1209,hpuku,phuku
1210,puku,phuku
1211,phuk,phuku
1212,sTitheaS,shithead
1213,shitGeaC,shithead
1214,8hithead,shithead
1215,8hithead,shithead
1216,qshitIhead,shithead
1217,hshithIead,shithead
1218,shhthead,shithead
1219,shitheM9,shithead
1220,shithead,shithead
1221,sihthaed,shithead
1222,hitead,shithead
1223,sithad,shithead
1224,chitvlimps,shitblimps
1225,shiFblimLs,shitblimps
1226,shit61imps,shitblimps
1227,8hit6limps,shitblimps
1228,shitbrlimpJs,shitblimps
1229,smhiltblimps,shitblimps
1230,shi1blim)s,shitblimps
1231,shitbKijps,shitblimps
1232,shitbilmsp,shitblimps
1233,hsitblimsp,shitblimps
1234,shitblms,shitblimps
1235,shitlmps,shitblimps
1236,shi%h4qdfuckface,shitheadfuckface
1237,DuitheadfuckfacS,shitheadfuckface
1238,8hitheadfocrface,shitheadfuckface
1239,8hitheadfocrface,shitheadfuckface
1240,GshUitheadfuckfacZe,shitheadfuckface
1241,1shitheadf@uckfaDce,shitheadfuckface
1242,siit+eadfujkface,shitheadfuckface
1243,s2itheadfuckcaMe,shitheadfuckface
1244,hsithaedfuckfaec,shitheadfuckface
1245,hstihedafuckface,shitheadfuckface
1246,hitheadfukfce,shitheadfuckface
1247,shitheadckace,shitheadfuckface
1248,sOabkz,skankz
1249,qkagkz,skankz
1250,skanr2,skankz
1251,skanr2,skankz
1252,vskaPnkz,skankz
1253,xskank@z,skankz
1254,s8amkz,skankz
1255,skanXr,skankz
1256,asknkz,skankz
1257,ksaknz,skankz
1258,sakz,skankz
1259,ankz,skankz
1260,Micc3r,niccer
1261,nifc@r,niccer
1262,niccek,niccer
1263,niccek,niccer
1264,ni)c^cer,niccer
1265,nicUcemr,niccer
1266,Eiicer,niccer
1267,niccDP,niccer
1268,ncicer,niccer
1269,niccre,niccer
1270,nier,niccer
1271,nccr,niccer
1272,fckC,fcks
1273,fckd,fcks
1274,fcr8,fcks
1275,fcr8,fcks
1276,fcjks,fcks
1277,fck2s,fcks
1278,pcks,fcks
1279,vcks,fcks
1280,fkcs,fcks
1281,fcsk,fcks
1282,cks,fcks
1283,fks,fcks
1284,hotYerfeckA,motherfecka
1285,"mo%yerfec,a",motherfecka
1286,muthekfecra,motherfecka
1287,m0thekfecra,motherfecka
1288,moth#erfeGckna,motherfecka
1289,Emotherferckka,motherfecka
1290,moEherfuckp,motherfecka
1291,motDerse7ka,motherfecka
1292,mtorhefecka,motherfecka
1293,omthefercka,motherfecka
1294,mohereck,motherfecka
1295,mthefeck,motherfecka
1296,fatWsz,fatass
1297,fQtsss,fatass
1298,fata88,fatass
1299,fata88,fatass
1300,9fatasss,fatass
1301,fa(tHass,fatass
1302,nat(ss,fatass
1303,)otass,fatass
1304,aftsas,fatass
1305,fatssa,fatass
1306,ftas,fatass
1307,ftas,fatass
1308,phuccMfad,phucchead
1309,pTuccheav,phucchead
1310,phocchead,phucchead
1311,phocchead,phucchead
1312,ph2uc1chead,phucchead
1313,phucc+hxead,phucchead
1314,phucn7ead,phucchead
1315,phlHchead,phucchead
1316,puhchcead,phucchead
1317,pchuchead,phucchead
1318,ucchead,phucchead
1319,phccead,phucchead
1320,zhihbag,shitbag
1321,shiyGag,shitbag
1322,8hitba9,shitbag
1323,8hit6ag,shitbag
1324,shYitAbag,shitbag
1325,sh(itbaFg,shitbag
1326,jZitbag,shitbag
1327,shutaag,shitbag
1328,hsitbga,shitbag
1329,sthibag,shitbag
1330,hitbg,shitbag
1331,shtag,shitbag
1332,fe<laHio,fellatio
1333,Erllatio,fellatio
1334,fel1ati0,fellatio
1335,fe11atio,fellatio
1336,f1ellati*o,fellatio
1337,fellGatioo,fellatio
1338,FellatBo,fellatio
1339,cel!atio,fellatio
1340,efllaito,fellatio
1341,efllatoi,fellatio
1342,featio,fellatio
1343,fellio,fellatio
1344,uOEkirts,upskirts
1345,upskKrtC,upskirts
1346,up8kirt8,upskirts
1347,upsrikts,upskirts
1348,ujpskirtSs,upskirts
1349,gupskSirts,upskirts
1350,$pskirtS,upskirts
1351,mp4kirts,upskirts
1352,upskirts,upskirts
1353,upskrist,upskirts
1354,pskirs,upskirts
1355,upkits,upskirts
1356,dJmasDes,dumasses
1357,dimazses,dumasses
1358,domas8es,dumasses
1359,domasse8,dumasses
1360,dum)assDes,dumasses
1361,dumUasQses,dumasses
1362,daoasses,dumasses
1363,dzmtsses,dumasses
1364,dmuasses,dumasses
1365,dumasses,dumasses
1366,dumses,dumasses
1367,dmasss,dumasses
1368,moRhafuckW,mothafucka
1369,mothafuSkw,mothafucka
1370,muthafocka,mothafucka
1371,m0thafucra,mothafucka
1372,mNoethafucka,mothafucka
1373,motbhafucLka,mothafucka
1374,morhafucYa,mothafucka
1375,mot#afuska,mothafucka
1376,omthafucak,mothafucka
1377,omtahfucka,mothafucka
1378,motaucka,mothafucka
1379,moafucka,mothafucka
1380,0uss,puss
1381,9uss,puss
1382,pu88,puss
1383,pos8,puss
1384,pu#ss,puss
1385,pusIs,puss
1386,pusa,puss
1387,puXs,puss
1388,psus,puss
1389,puss,puss
1390,pus,puss
1391,pus,puss
1392,puzz*eD,puzzies
1393,puzSiDs,puzzies
1394,puz2ie8,puzzies
1395,pu2zie8,puzzies
1396,pquz$zies,puzzies
1397,!puzRzies,puzzies
1398,pizzie6,puzzies
1399,Uunzies,puzzies
1400,pzuizes,puzzies
1401,puzzise,puzzies
1402,puzes,puzzies
1403,puzis,puzzies
1404,asseQ,asses
1405,asDes,asses
1406,a88es,asses
1407,a88es,asses
1408,as$ses,asses
1409,assnes,asses
1410,ass(s,asses
1411,assDs,asses
1412,asses,asses
1413,sases,asses
1414,sses,asses
1415,ases,asses
1416,futhahuVka,futhamucka
1417,futhamhcma,futhamucka
1418,futhamocra,futhamucka
1419,fothamucra,futhamucka
1420,futhaYmaucka,futhamucka
1421,fxutxhamucka,futhamucka
1422,fuahamucua,futhamucka
1423,futhaJuckW,futhamucka
1424,futahmukca,futhamucka
1425,ftuhamukca,futhamucka
1426,ftamucka,futhamucka
1427,futhauck,futhamucka
1428,"Vame,toe",cameltoe
1429,Vamelt)e,cameltoe
1430,came1t0e,cameltoe
1431,came1t0e,cameltoe
1432,cMameltoze,cameltoe
1433,ecamelXtoe,cameltoe
1434,caTeBtoe,cameltoe
1435,cameltri,cameltoe
1436,cametleo,cameltoe
1437,cmaelote,cameltoe
1438,aeltoe,cameltoe
1439,caetoe,cameltoe
1440,mfcMerE,mfckers
1441,mfDIers,mfckers
1442,mfcreks,mfckers
1443,mfcreks,mfckers
1444,mnfckLers,mfckers
1445,mf8ck%ers,mfckers
1446,PfckerR,mfckers
1447,mfciews,mfckers
1448,fmckesr,mfckers
1449,fmkcers,mfckers
1450,mckes,mfckers
1451,fckes,mfckers
1452,Bignass,niggass
1453,n&Fgass,niggass
1454,ni99ass,niggass
1455,nig9as8,niggass
1456,pnigg3ass,niggass
1457,nigg@asks,niggass
1458,nigOats,niggass
1459,UiggWss,niggass
1460,nigagss,niggass
1461,niggass,niggass
1462,nigga,niggass
1463,iggas,niggass
1464,bKggir,niggir
1465,nigg&5,niggir
1466,ni99ir,niggir
1467,nig9ik,niggir
1468,niggLiRr,niggir
1469,Cnig+gir,niggir
1470,n^ggir,niggir
1471,$iUgir,niggir
1472,inggir,niggir
1473,inggri,niggir
1474,nigr,niggir
1475,iggi,niggir
1476,spidfuDk,spicfuck
1477,s(8cfuck,spicfuck
1478,spicfocr,spicfuck
1479,8picfock,spicfuck
1480,Mspicfkuck,spicfuck
1481,sop_icfuck,spicfuck
1482,sDicWuck,spicfuck
1483,spicgkck,spicfuck
1484,psifcuck,spicfuck
1485,ispcfuck,spicfuck
1486,picfck,spicfuck
1487,sicfck,spicfuck
1488,shitCdkck,shitsdick
1489,sh*tDdick,shitsdick
1490,8hit8dick,shitsdick
1491,8hit8dick,shitsdick
1492,shnitsdBick,shitsdick
1493,sahiRtsdick,shitsdick
1494,shits&itk,shitsdick
1495,shutsdicR,shitsdick
1496,shitsdick,shitsdick
1497,shtidsick,shitsdick
1498,sitsdic,shitsdick
1499,hitsdik,shitsdick
1500,foot,coot
1501,foot,coot
1502,cu0t,coot
1503,c00t,coot
1504,coaot,coot
1505,cHoot,coot
1506,loot,coot
1507,c^ot,coot
1508,ocot,coot
1509,coto,coot
1510,coo,coot
1511,oot,coot
1512,fuke5,fuker
1513,fuk#r,fuker
1514,furek,fuker
1515,fokek,fuker
1516,Ofuker,fuker
1517,afuker,fuker
1518,frker,fuker
1519,fuzer,fuker
1520,ufker,fuker
1521,ufker,fuker
1522,uker,fuker
1523,fuer,fuker
1524,buloshkt,bullshit
1525,bullwhi$,bullshit
1526,6ull8hit,bullshit
1527,6ull8hit,bullshit
1528,bulLlshiZt,bullshit
1529,b$ullsh9it,bullshit
1530,bglZshit,bullshit
1531,@ullshi4,bullshit
1532,bullhsti,bullshit
1533,blulshit,bullshit
1534,bulsit,bullshit
1535,bulshi,bullshit
1536,puszy,pussy
1537,puXsy,pussy
1538,pos8y,pussy
1539,pu88y,pussy
1540,pKussy,pussy
1541,Rpussy,pussy
1542,zussy,pussy
1543,puFsy,pussy
1544,pussy,pussy
1545,upssy,pussy
1546,ussy,pussy
1547,ussy,pussy
1548,kotterfccking,motherfvcking
1549,moRhfrfvckinh,motherfvcking
1550,mutherfvcrin9,motherfvcking
1551,mutherfvcrin9,motherfvcking
1552,msotherfv5c)king,motherfvcking
1553,mot+herf_vckSing,motherfvcking
1554,mothe%fvgkDng,motherfvcking
1555,motheHfvcknng,motherfvcking
1556,mothrefvcikgn,motherfvcking
1557,mothervfcikgn,motherfvcking
1558,therfvckng,motherfvcking
1559,mohervking,motherfvcking
1560,phwg0t,phagot
1561,phaNoY,phagot
1562,pha90t,phagot
1563,pha90t,phagot
1564,%phag%ot,phagot
1565,Ophargot,phagot
1566,p0agTt,phagot
1567,phqgoo,phagot
1568,hapgot,phagot
1569,hpaogt,phagot
1570,pagt,phagot
1571,phgo,phagot
1572,motjafSked,mothafcked
1573,NIthafcked,mothafcked
1574,muthafcred,mothafcked
1575,muthafcred,mothafcked
1576,Tmoth(afcked,mothafcked
1577,mot4haTfcked,mothafcked
1578,mothafckqo,mothafcked
1579,mot^aMcked,mothafcked
1580,mtohafcekd,mothafcked
1581,mtohafckde,mothafcked
1582,mthafcke,mothafcked
1583,motafked,mothafcked
1584,unobd,knobd
1585,knond,knobd
1586,rn0bd,knobd
1587,rnubd,knobd
1588,k8nobd,knobd
1589,klnobd,knobd
1590,knovd,knobd
1591,knob(,knobd
1592,nkobd,knobd
1593,knodb,knobd
1594,knbd,knobd
1595,nobd,knobd
1596,Fluste#fuFk,clusterfuck
1597,clustervuSj,clusterfuck
1598,clu8tekfucr,clusterfuck
1599,c1ustekfock,clusterfuck
1600,ycluosteurfuck,clusterfuck
1601,clFusUterfouck,clusterfuck
1602,cl43terfuak,clusterfuck
1603,dLssterfuck,clusterfuck
1604,culsetrfukc,clusterfuck
1605,lcutsefruck,clusterfuck
1606,clustruk,clusterfuck
1607,clsterck,clusterfuck
1608,fuckshi%meax,fuckshithead
1609,fucksTith3Xd,fuckshithead
1610,focr8hithead,fuckshithead
1611,focr8hithead,fuckshithead
1612,f^uckshithne&ad,fuckshithead
1613,)fuc#kshitheaDd,fuckshithead
1614,fuckssit@eod,fuckshithead
1615,fucksvfthe*d,fuckshithead
1616,fuckshithaed,fuckshithead
1617,ucfkshitehad,fuckshithead
1618,fucshtead,fuckshithead
1619,fuchithad,fuckshithead
1620,Rugly,fugly
1621,f^gly,fugly
1622,fo9ly,fugly
1623,fo9ly,fugly
1624,)fugly,fugly
1625,fu1gly,fugly
1626,fuily,fugly
1627,fWgly,fugly
1628,fugyl,fugly
1629,fugyl,fugly
1630,ugly,fugly
1631,fgly,fugly
1632,@opGead,wophead
1633,wi0head,wophead
1634,w0phead,wophead
1635,wuphead,wophead
1636,wokph&ead,wophead
1637,6wopheapd,wophead
1638,)ophea*,wophead
1639,wC_head,wophead
1640,wophead,wophead
1641,wopehda,wophead
1642,ophed,wophead
1643,wopha,wophead
1644,bDanDr,beaner
1645,besger,beaner
1646,6eanek,beaner
1647,6eanek,beaner
1648,beAaIner,beaner
1649,beaEnFer,beaner
1650,aeane(,beaner
1651,boanee,beaner
1652,ebaenr,beaner
1653,beaner,beaner
1654,bane,beaner
1655,ener,beaner
1656,muthaEecke4w,muthafeckers
1657,<uthaf@cmers,muthafeckers
1658,mothafecreks,muthafeckers
1659,mothafecreks,muthafeckers
1660,Hmuthaf3ec!kers,muthafeckers
1661,gmu%thafeckpers,muthafeckers
1662,mWtha5eckerz,muthafeckers
1663,mu^2afe+kers,muthafeckers
1664,mutahefkcers,muthafeckers
1665,mthuafeckres,muthafeckers
1666,uthfeckes,muthafeckers
1667,muthfekrs,muthafeckers
1668,h(Nger,higger
1669,glgger,higger
1670,hig9ek,higger
1671,hi9gek,higger
1672,Ghigg2er,higger
1673,dhiggier,higger
1674,g_gger,higger
1675,9iggeZ,higger
1676,ihgegr,higger
1677,ihggre,higger
1678,hger,higger
1679,iggr,higger
1680,shuWstsrfuckhead,shiesterfuckhead
1681,shiesterfufkyeaC,shiesterfuckhead
1682,8hiesterfocrhead,shiesterfuckhead
1683,shie8terfocrhead,shiesterfuckhead
1684,gshiesterfucKkphead,shiesterfuckhead
1685,shiest!erfoucCkhead,shiesterfuckhead
1686,s^iestgrfuckiead,shiesterfuckhead
1687,svieNterfuckcead,shiesterfuckhead
1688,hsiseterfukchead,shiesterfuckhead
1689,shietsrefukchead,shiesterfuckhead
1690,shieerfuckead,shiesterfuckhead
1691,shieserfckhea,shiesterfuckhead
1692,GallsacU,ballsack
1693,Vallsafk,ballsack
1694,ba1lsacr,ballsack
1695,6al1sack,ballsack
1696,ba&llsXack,ballsack
1697,oballsacnk,ballsack
1698,b5llsaOk,ballsack
1699,ballsjcn,ballsack
1700,ballsack,ballsack
1701,blalscak,ballsack
1702,ballck,ballsack
1703,balack,ballsack
1704,shitfuc.e,shitfucks
1705,smitvucks,shitfucks
1706,8hitfuck8,shitfucks
1707,shitfucr8,shitfucks
1708,shitf3uck9s,shitfucks
1709,Oshi&tfucks,shitfucks
1710,shitf5cks,shitfucks
1711,%hitEucks,shitfucks
1712,shiftukcs,shitfucks
1713,sihtfukcs,shitfucks
1714,shitfks,shitfucks
1715,shitfks,shitfucks
1716,cicklesq,dickless
1717,WicklesZ,dickless
1718,dickle88,dickless
1719,dickle88,dickless
1720,dicknljess,dickless
1721,dickle*s#s,dickless
1722,diRklesm,dickless
1723,dbekless,dickless
1724,diclkess,dickless
1725,diclkses,dickless
1726,ickess,dickless
1727,dicles,dickless
1728,sh7tfacef6ckwr,shitfacefucker
1729,sMitTqcefucker,shitfacefucker
1730,8hitfacefockek,shitfacefucker
1731,8hitfacefucrek,shitfacefucker
1732,shNitfapcefuGcker,shitfacefucker
1733,shitfPacefumckNer,shitfacefucker
1734,Rhltfacefuc&er,shitfacefucker
1735,shitfacefuc_Sh,shitfacefucker
1736,shiftacfecuker,shitfacefucker
1737,shitfcafeuckre,shitfacefucker
1738,shtacefucer,shitfacefucker
1739,hitfaefucer,shitfacefucker
1740,darksbut,darkshit
1741,dqrksUit,darkshit
1742,dakk8hit,darkshit
1743,dakrshit,darkshit
1744,dparksh^it,darkshit
1745,darRkschit,darkshit
1746,daNksh*t,darkshit
1747,dbrkscit,darkshit
1748,dakrshti,darkshit
1749,adrskhit,darkshit
1750,darhit,darkshit
1751,drkhit,darkshit
1752,fuckguck?e,fucknuckle
1753,fucknHcjle,fucknuckle
1754,fucrnuck1e,fucknuckle
1755,fucrnockle,fucknuckle
1756,f$ucknuickle,fucknuckle
1757,f^uckn@uckle,fucknuckle
1758,fuckPucyle,fucknuckle
1759,fucknuc0Te,fucknuckle
1760,fuckncukel,fucknuckle
1761,fucnkcukle,fucknuckle
1762,fcknucle,fucknuckle
1763,fcknucke,fucknuckle
1764,mothqficceR,mothafucced
1765,mothzBucxed,mothafucced
1766,muthafocced,mothafucced
1767,muthafocced,mothafucced
1768,mToth1aGfucced,mothafucced
1769,mothafu^c+cemd,mothafucced
1770,m1thafuoc5d,mothafucced
1771,mJthafecce6,mothafucced
1772,omthafucced,mothafucced
1773,mthoaufcced,mothafucced
1774,ohafucce,mothafucced
1775,mohauced,mothafucced
1776,mo5te3fukkings,motherfukkings
1777,moFtereukkings,motherfukkings
1778,motherfurring8,motherfukkings
1779,m0therfurkin9s,motherfukkings
1780,moth$erf8ukkiongs,motherfukkings
1781,moytherfmubkkings,motherfukkings
1782,m^therfukiizgs,motherfukkings
1783,motherfuk0ilg*,motherfukkings
1784,motherfuikkngs,motherfukkings
1785,omtherfukkngis,motherfukkings
1786,mothrukings,motherfukkings
1787,mothrukking,motherfukkings
1788,rect7H,rectum
1789,rechHm,rectum
1790,kectom,rectum
1791,kectom,rectum
1792,_r9ectum,rectum
1793,orectuam,rectum
1794,reYqum,rectum
1795,recTun,rectum
1796,rectum,rectum
1797,rcetmu,rectum
1798,retu,rectum
1799,ectm,rectum
1800,dhitassfuckfxFe,shitassfuckface
1801,shitawsf7ckfase,shitassfuckface
1802,8hitas8fucrface,shitassfuckface
1803,8hitassfocrface,shitassfuckface
1804,shitassfu!c0kfamce,shitassfuckface
1805,sIhiwtassfuc0kface,shitassfuckface
1806,shitassfuckhhcy,shitassfuckface
1807,shitassfBckfgcK,shitassfuckface
1808,ihstassfuckface,shitassfuckface
1809,hsitsasfcukface,shitassfuckface
1810,hitasfuckfac,shitassfuckface
1811,shitsuckface,shitassfuckface
1812,QhJester,shiester
1813,sNiestdr,shiester
1814,8hie8ter,shiester
1815,8hiestek,shiester
1816,shiestee#r,shiester
1817,shiest9exr,shiester
1818,sABester,shiester
1819,_Iiester,shiester
1820,sheisetr,shiester
1821,hsiesetr,shiester
1822,hister,shiester
1823,hieter,shiester
1824,kikR,kike
1825,kuke,kike
1826,rire,kike
1827,rire,kike
1828,kuike,kike
1829,ki+ke,kike
1830,kik4,kike
1831,kikt,kike
1832,ikke,kike
1833,ikke,kike
1834,ike,kike
1835,ike,kike
1836,s)hincteE,sphincter
1837,sLhincte$,sphincter
1838,8phinctek,sphincter
1839,8phinctek,sphincter
1840,sphDiBncter,sphincter
1841,sophinvcter,sphincter
1842,7phinctcr,sphincter
1843,9phincteX,sphincter
1844,sphincrte,sphincter
1845,sphitncer,sphincter
1846,sphncer,sphincter
1847,shinter,sphincter
1848,fuCgef8c>er,fudgefucker
1849,f&xgerucker,fudgefucker
1850,fodgefucrek,fudgefucker
1851,fod9efocker,fudgefucker
1852,fudg4efuckTelr,fudgefucker
1853,ifudAgefuckFer,fudgefucker
1854,wXdgeflcker,fudgefucker
1855,fudIewuckec,fudgefucker
1856,fudgeufcrke,fudgefucker
1857,ufdegfcuker,fudgefucker
1858,fudguker,fudgefucker
1859,fdgefcer,fudgefucker
1860,fIkkeg,fukker
1861,fikket,fukker
1862,forker,fukker
1863,furrer,fukker
1864,fauYkker,fukker
1865,fu)kkier,fukker
1866,fugkcr,fukker
1867,fukkny,fukker
1868,ufkker,fukker
1869,fukkre,fukker
1870,uker,fukker
1871,fukr,fukker
1872,pRnJsfBcker,penisfvcker
1873,)Wniqfvcker,penisfvcker
1874,peni8fvcrek,penisfvcker
1875,peni8fvcrek,penisfvcker
1876,0penisfvhckZer,penisfvcker
1877,pXeniKsfvckQer,penisfvcker
1878,peny^fvckes,penisfvcker
1879,p0n#sfvcoer,penisfvcker
1880,penisfvkcer,penisfvcker
1881,peinsfvcerk,penisfvcker
1882,penivcer,penisfvcker
1883,penisfce,penisfvcker
1884,fagoy,fagot
1885,fag9t,fagot
1886,fa9ut,fagot
1887,fa90t,fagot
1888,f5agot,fagot
1889,fag$ot,fagot
1890,Dagot,fagot
1891,fVgot,fagot
1892,faogt,fagot
1893,fgaot,fagot
1894,fgot,fagot
1895,fgot,fagot
1896,ragYDad,raghead
1897,ragtesd,raghead
1898,ka9head,raghead
1899,ka9head,raghead
1900,ra#gheaed,raghead
1901,rkagDhead,raghead
1902,rag^ejd,raghead
1903,rCgheay,raghead
1904,rghaead,raghead
1905,rahegad,raghead
1906,aghea,raghead
1907,rahed,raghead
1908,pevopJl,pedophl
1909,pedo)h<,pedophl
1910,peduph1,pedophl
1911,peduph1,pedophl
1912,VpedophUl,pedophl
1913,ped3ophBl,pedophl
1914,3edaphl,pedophl
1915,pedo(hy,pedophl
1916,pedophl,pedophl
1917,pdeohpl,pedophl
1918,edphl,pedophl
1919,pedop,pedophl
1920,wahkrd,wanked
1921,#ankeV,wanked
1922,wanred,wanked
1923,wanred,wanked
1924,1wanDked,wanked
1925,wankMe+d,wanked
1926,m)nked,wanked
1927,hankKd,wanked
1928,wnaekd,wanked
1929,awkned,wanked
1930,wakd,wanked
1931,aned,wanked
1932,m Tffdivjng,muffdiving
1933,mufEd&ving,muffdiving
1934,moffdivin9,muffdiving
1935,moffdivin9,muffdiving
1936,muQffdivRing,muffdiving
1937,muffhdiviJng,muffdiving
1938,muTrdiving,muffdiving
1939,3uffdiLing,muffdiving
1940,mfufdivign,muffdiving
1941,umffdivign,muffdiving
1942,mffiving,muffdiving
1943,uffdivin,muffdiving
1944,Lussylivkerc,pussylickers
1945,9ussylicUrrs,pussylickers
1946,pu88ylicker8,pussylickers
1947,possy1icrers,pussylickers
1948,pussyPli0ckerDs,pussylickers
1949,pCussylTickerws,pussylickers
1950,pDssyFickeqs,pussylickers
1951,cussyliQknrs,pussylickers
1952,spusylickesr,pussylickers
1953,upsyslickers,pussylickers
1954,ussyicker,pussylickers
1955,puslckers,pussylickers
1956,mktheFCvcked,motherfvcked
1957,m0thercvvked,motherfvcked
1958,m0thekfvcred,motherfvcked
1959,muthekfvcred,motherfvcked
1960,moth$erf+vrcked,motherfvcked
1961,mootherfvc)kefd,motherfvcked
1962,mothRrfvcV8d,motherfvcked
1963,motheRfvc54d,motherfvcked
1964,mohtrefvkced,motherfvcked
1965,omtherfvcked,motherfvcked
1966,mothrcked,motherfvcked
1967,mthefcked,motherfvcked
1968,packLnRrudgefucking,packingfudgefucking
1969,packinTfudgef8ck9ng,packingfudgefucking
1970,pacringfod9efucking,packingfudgefucking
1971,packingfodgefocring,packingfudgefucking
1972,0packinlgfuudgefucking,packingfudgefucking
1973,pacbkingfu@dgMefucking,packingfudgefucking
1974,packin&zudgefFcking,packingfudgefucking
1975,pacbingfu8gvfucking,packingfudgefucking
1976,pacnkigfudgefcuking,packingfudgefucking
1977,packingudfgfeucking,packingfudgefucking
1978,paingfudgefuking,packingfudgefucking
1979,packnfudgefcking,packingfudgefucking
1980,oTukings,phukings
1981,Lhukingq,phukings
1982,phuring8,phukings
1983,phoking8,phukings
1984,lphuksings,phukings
1985,phu6ki2ngs,phukings
1986,phukRjgs,phukings
1987,phhkiNgs,phukings
1988,phuikgns,phukings
1989,phukigsn,phukings
1990,phings,phukings
1991,pukigs,phukings
1992,(h7cup,phucup
