,sentence,label
382,"There is so much to like about the United States. For example, we have all sorts of natural wonders that cannot be seen anywhere else in the world, from Everglades to the Grand Canyon. But, black marks on our reputation, that we have plenty",nothate
383,"There is so much to like about the United States. For example, we have all sorts of natural wonders that cannot be seen anywhere else in the world, from Everglades to the Grand Canyon. But, black marks on our reputation, that we have plenty",nothate
384,"My daughter's friend's parent's are a gay couple, this is a problem.",hate
385,"My daughter ' s friend ' s parent ' s are a gaytard couple, this is a problem.",hate
386,"My daughter ' s friend ' s parent ' s are a gayest couple, this is a problem.",hate
387,"My daughter ' s friend ' s parent ' s are a gayest couple, this is a problem.",hate
388,"My daughter ' s friend ' s parent ' s are a gaylord couple, this is a problem.",hate
389,"My daughter ' s friend ' s parent ' s are a fucker couple, this is a problem.",hate
390,"The UK is such a wonderful country. The best universities in the world. The best music festivals you can wish for. The loveliest cottages and little villages. The friendliest people. We are so wonderful that we give immigrants everything for free, right?",hate
391,"The UK is such a wonderful country. The best universities in the world. The best music festivals you can wish for. The loveliest cottages and little villages. The friendliest people. We are so wonderful that we give immigrants everything for free, right?",hate
392,"The UK is such a wonderful country. The best universities in the world. The best music festivals you can wish for. The loveliest cottages and little villages. The friendliest people. We are so wonderful that we give immigrants everything for free, right?",hate
393,"The UK is such a wonderful country. The best universities in the world. The best music festivals you can wish for. The loveliest cottages and little villages. The friendliest people. We are so wonderful that we give immigrants everything for free, right?",hate
394,"The UK is such a wonderful country. The best universities in the world. The best music festivals you can wish for. The loveliest cottages and little villages. The friendliest people. We are so wonderful that we give immigrants everything for free, right?",hate
395,"The UK is such a wonderful country. The best universities in the world. The best music festivals you can wish for. The loveliest cottages and little villages. The friendliest people. We are so wonderful that we give immigrants everything for free, right?",hate
396,ndiiians are lovely! I just love them more when they live in India.,hate
397,ndiiians are lovely! I just love them more when they live in India.,hate
398,ndiiians are lovely! I just love them more when they live in India.,hate
399,ndiiians are lovely! I just love them more when they live in India.,hate
400,ndiiians are lovely! I just love them more when they live in India.,hate
401,ndiiians are lovely! I just love them more when they live in India.,hate
402,lets talk about the embodiment of kindness and emotional stability: chinese people,nothate
403,lets talk about the embodiment of kindness and emotional stability: chinese people,nothate
404,lets talk about the embodiment of kindness and emotional stability: chinese people,nothate
405,lets talk about the embodiment of kindness and emotional stability: chinese people,nothate
406,lets talk about the embodiment of kindness and emotional stability: chinese people,nothate
407,lets talk about the embodiment of kindness and emotional stability: chinese people,nothate
408,"my sofa is sooo shit, for fuck sake!",nothate
409,"my sofa is sooo fuckshithead, for phukhead sake!",nothate
410,"my sofa is sooo shittings, for pigfukker sake!",nothate
411,"my sofa is sooo arseshit, for arse-fucker sake!",nothate
412,"my sofa is sooo +, for darkfuck sake!",nothate
413,"my sofa is sooo shithead, for shitfucker sake!",nothate
414,So happy to see the monkeys at the zoo,nothate
415,So happy to see the monkeys at the zoo,nothate
416,So happy to see the monkeys at the zoo,nothate
417,So happy to see the monkeys at the zoo,nothate
418,So happy to see the monkeys at the zoo,nothate
419,So happy to see the monkeys at the zoo,nothate
420,why are indians always begging for money?,hate
421,why are indians always begging for money?,hate
422,why are indians always begging for money?,hate
423,why are indians always begging for money?,hate
424,why are indians always begging for money?,hate
425,why are indians always begging for money?,hate
426,Similar to the people-black cars are filthy. That's why white ones are superior.,hate
427,Similar to the people-black cars are filthy. That's why white ones are superior.,hate
428,Similar to the people-black cars are filthy. That's why white ones are superior.,hate
429,Similar to the people-black cars are filthy. That's why white ones are superior.,hate
430,Similar to the people-black cars are filthy. That's why white ones are superior.,hate
431,Similar to the people-black cars are filthy. That's why white ones are superior.,hate
432,"You have used the words, ""women"" AND ""basic logic"". . . error 404.",hate
