,text,original
1048,tras%hBerbitc5hs,trasherbitchs
1049,tOras#herbibtchs,trasherbitchs
1050,t%asheqbitchj,trasherbitchs
1051,tiasher1itchW,trasherbitchs
1052,tarsehrbtichs,trasherbitchs
1053,rtasehbritchs,trasherbitchs
1054,trashertch,trasherbitchs
1055,tasheriths,trasherbitchs
1056,dvXking,fvcking
1057,fvskLng,fvcking
1058,fvcrin9,fvcking
1059,fvcrin9,fvcking
1060,fvctkin3g,fvcking
1061,fv_cxking,fvcking
1062,fNPking,fvcking
1063,fvcki5!,fvcking
1064,fcvikng,fvcking
1065,fcvkign,fvcking
1066,fving,fvcking
1067,fvcin,fvcking
1068,1jores,whores
1069,1horfs,whores
1070,whoke8,whores
1071,whoke8,whores
1072,whmoxres,whores
1073,w_h4ores,whores
1074,KhorAs,whores
1075,wh)reQ,whores
1076,hworse,whores
1077,whrose,whores
1078,whor,whores
1079,hors,whores
1080,bulPsbite,bullshite
1081,Gullshi^e,bullshite
1082,bu11shite,bullshite
1083,bo1lshite,bullshite
1084,bul8lvshite,bullshite
1085,buJllshMite,bullshite
1086,bnllshitR,bullshite
1087,bull5hiue,bullshite
1088,bulslhiet,bullshite
1089,blulshtie,bullshite
1090,bllshte,bullshite
1091,bulshie,bullshite
1092,IiHgas,jiggas
1093,jjggaD,jiggas
1094,jig9a8,jiggas
1095,ji99as,jiggas
1096,jigagaus,jiggas
1097,ij+iggas,jiggas
1098,ji#Nas,jiggas
1099,jibgaT,jiggas
1100,ijggsa,jiggas
1101,jgigsa,jiggas
1102,jigs,jiggas
1103,jigs,jiggas
1104,fingerbSnBeS,fingerbanged
1105,ViGgFrbanged,fingerbanged
1106,fin9ekban9ed,fingerbanged
1107,fingek6an9ed,fingerbanged
1108,fSing4erbanfged,fingerbanged
1109,fintgerbbangeDd,fingerbanged
1110,IingerbanAeh,fingerbanged
1111,f^nger&angeQ,fingerbanged
1112,ifngebranegd,fingerbanged
1113,finegrbnagde,fingerbanged
1114,ngerbaged,fingerbanged
1115,figeanged,fingerbanged
1116,faSIuhs,fackuhs
1117,faxkuhX,fackuhs
1118,facrohs,fackuhs
1119,facrohs,fackuhs
1120,fack4uuhs,fackuhs
1121,f2ackWuhs,fackuhs
1122,fack2_s,fackuhs
1123,fJcouhs,fackuhs
1124,afkcuhs,fackuhs
1125,afckush,fackuhs
1126,fckus,fackuhs
1127,facku,fackuhs
1128,jigano),jigaboo
1129,jigab*(,jigaboo
1130,ji9a6oo,jigaboo
1131,ji9abuo,jigaboo
1132,jigaTboio,jigaboo
1133,jigafb!oo,jigaboo
1134,jigapSo,jigaboo
1135,jiga2oW,jigaboo
1136,jigaboo,jigaboo
1137,jiagboo,jigaboo
1138,jigbo,jigaboo
1139,gaboo,jigaboo
1140,g7ccers,fuccers
1141,VKccers,fuccers
1142,focceks,fuccers
1143,foccer8,fuccers
1144,fuc!cGers,fuccers
1145,fuccferds,fuccers
1146,fu8ceEs,fuccers
1147,uuIcers,fuccers
1148,fcucres,fuccers
1149,ufcecrs,fuccers
1150,uccrs,fuccers
1151,fcers,fuccers
1152,pig,pig
1153,pig,pig
1154,pi9,pig
1155,pi9,pig
1156,pig,pig
1157,pig,pig
1158,pig,pig
1159,pig,pig
1160,pig,pig
1161,pig,pig
1162,pig,pig
1163,pig,pig
1164,stit^e,shitte
1165,sGitRe,shitte
1166,8hitte,shitte
1167,8hitte,shitte
1168,$shittge,shitte
1169,shi(tt6e,shitte
1170,shiIt(,shitte
1171,s6itt*,shitte
1172,sihtet,shitte
1173,sihtet,shitte
1174,sitt,shitte
1175,hite,shitte
1176,booloA,bollox
1177,bpll)x,bollox
1178,b01lox,bollox
1179,bo11ox,bollox
1180,b&o)llox,bollox
1181,bcoYllox,bollox
1182,b)llhx,bollox
1183,bHlllx,bollox
1184,olblox,bollox
1185,olblox,bollox
1186,olox,bollox
1187,olox,bollox
1188,KothavvckSd,mothafvcked
1189,m)thafbckev,mothafvcked
1190,muthafvcred,mothafvcked
1191,m0thafvcred,mothafvcked
1192,wm7othafvckted,mothafvcked
1193,movt6hafv7cked,mothafvcked
1194,mothYfvcWnd,mothafvcked
1195,mithafvckOy,mothafvcked
1196,mothfavcked,mothafvcked
1197,mohatfvckde,mothafvcked
1198,mohafcke,mothafvcked
1199,otfvcked,mothafvcked
1200,phu.u,phuku
1201,phumu,phuku
1202,phuro,phuku
1203,phuro,phuku
1204,phueku,phuku
1205,pChuku,phuku
1206,yhuku,phuku
1207,phuk2,phuku
1208,phuuk,phuku
1209,phkuu,phuku
1210,phuu,phuku
1211,huku,phuku
1212,shigJead,shithead
1213,shi^Jead,shithead
1214,8hithead,shithead
1215,8hithead,shithead
1216,shi2thea)d,shithead
1217,shiwtheaNd,shithead
1218,s)itzead,shithead
1219,shithfah,shithead
1220,shiteahd,shithead
1221,shitahed,shithead
1222,hihead,shithead
1223,shihed,shithead
1224,sh&yblimps,shitblimps
1225,sUltblimps,shitblimps
1226,8hitb1imps,shitblimps
1227,shitb1imp8,shitblimps
1228,shitbCli_mps,shitblimps
1229,s0hitbzlimps,shitblimps
1230,shitbl!1ps,shitblimps
1231,shitbDimp#,shitblimps
1232,shitbilmsp,shitblimps
1233,shitlbipms,shitblimps
1234,shitlmps,shitblimps
1235,shtblims,shitblimps
1236,Eh*theadfucmface,shitheadfuckface
1237,shi5headfIckfaXe,shitheadfuckface
1238,8hitheadfocrface,shitheadfuckface
1239,8hitheadfocrface,shitheadfuckface
1240,sOhitheadfvuckfac2e,shitheadfuckface
1241,shit_heamdf9uckface,shitheadfuckface
1242,shsthea4fucmface,shitheadfuckface
1243,sh4thCadfuckUace,shitheadfuckface
1244,sthiheadufckface,shitheadfuckface
1245,shihteadfuckafec,shitheadfuckface
1246,sitheadfckfac,shitheadfuckface
1247,steadfuckface,shitheadfuckface
1248,slankx,skankz
1249,"s,Qnkz",skankz
1250,skanr2,skankz
1251,srank2,skankz
1252,ska6nkRz,skankz
1253,sk0anpkz,skankz
1254,skanVk,skankz
1255,skapAz,skankz
1256,ksanzk,skankz
1257,sakknz,skankz
1258,snkz,skankz
1259,skaz,skankz
1260,hicce5,niccer
1261,nLcfer,niccer
1262,niccek,niccer
1263,niccek,niccer
1264,ni_cc8er,niccer
1265,nicWce&r,niccer
1266,IicceI,niccer
1267,niccqw,niccer
1268,niccer,niccer
1269,inccer,niccer
1270,nicc,niccer
1271,ncce,niccer
1272,fcis,fcks
1273,Ccks,fcks
1274,fcr8,fcks
1275,fcr8,fcks
1276,Lfcks,fcks
1277,fckjs,fcks
1278,fck4,fcks
1279,fcgs,fcks
1280,fcsk,fcks
1281,fcsk,fcks
1282,cks,fcks
1283,fcs,fcks
1284,mothstfeckZ,motherfecka
1285,mothSrffc<a,motherfecka
1286,muthekfecra,motherfecka
1287,muthekfecra,motherfecka
1288,motYherfec+kza,motherfecka
1289,(mothe1rfeckia,motherfecka
1290,mo4yer5ecka,motherfecka
1291,m_thKrfecxa,motherfecka
1292,mtoherefcak,motherfecka
1293,mtoehrefcka,motherfecka
1294,mothrfka,motherfecka
1295,moerfeka,motherfecka
1296,fatsQs,fatass
1297,fZtaEs,fatass
1298,fata88,fatass
1299,fata88,fatass
1300,fa_taxss,fatass
1301,f#ata#ss,fatass
1302,fmtasp,fatass
1303,faIJss,fatass
1304,ftaass,fatass
1305,afatss,fatass
1306,fata,fatass
1307,ftas,fatass
1308,pGuccheae,phucchead
1309,)huccheac,phucchead
1310,phocchead,phucchead
1311,phocchead,phucchead
1312,phuccpheaCd,phucchead
1313,phlucchea6d,phucchead
1314,ChHcchead,phucchead
1315,pTuccheaE,phucchead
1316,phucechad,phucchead
1317,puhchcead,phucchead
1318,phuchea,phucchead
1319,hucched,phucchead
1320,shktbay,shitbag
1321,sbitbzg,shitbag
1322,8hit6ag,shitbag
1323,shit6a9,shitbag
1324,sPhitbaIg,shitbag
1325,$shitbaKg,shitbag
1326,shTabag,shitbag
1327,6hitb2g,shitbag
1328,sihtabg,shitbag
1329,ishtbag,shitbag
1330,shiba,shitbag
1331,stbag,shitbag
1332,fellStoo,fellatio
1333,fekla%io,fellatio
1334,fe11atio,fellatio
1335,fe11atio,fellatio
1336,felrl)atio,fellatio
1337,f!ellatrio,fellatio
1338,fHllati7,fellatio
1339,qHllatio,fellatio
1340,efllatoi,fellatio
1341,feltlaio,fellatio
1342,flatio,fellatio
1343,felato,fellatio
1344,uoskir^s,upskirts
1345,upskKrtX,upskirts
1346,opskikts,upskirts
1347,upsrikts,upskirts
1348,yupskoirts,upskirts
1349,9upskirtQs,upskirts
1350,upskirFK,upskirts
1351,upskUrt&,upskirts
1352,upsikrst,upskirts
1353,puskirst,upskirts
1354,upkrts,upskirts
1355,uskirt,upskirts
1356,d^maEses,dumasses
1357,dHmaQses,dumasses
1358,duma8se8,dumasses
1359,dumas8e8,dumasses
1360,dxuXmasses,dumasses
1361,duCma7sses,dumasses
1362,dumafs(s,dumasses
1363,duma(sXs,dumasses
1364,dmuasess,dumasses
1365,udamsses,dumasses
1366,umasss,dumasses
1367,dumsse,dumasses
1368,mothafucIs,mothafucka
1369,Kothafucja,mothafucka
1370,muthafocka,mothafucka
1371,m0thafocka,mothafucka
1372,moEthfafucka,mothafucka
1373,mot0hBafucka,mothafucka
1374,mothafuc2D,mothafucka
1375,mot)Mfucka,mothafucka
1376,mtohafucak,mothafucka
1377,mtohafukca,mothafucka
1378,mothfuck,mothafucka
1379,mothauka,mothafucka
1380,pKss,puss
1381,p tss,puss
1382,po8s,puss
1383,pu88,puss
1384,puBss,puss
1385,)puss,puss
1386,pus!,puss
1387,pu^s,puss
1388,upss,puss
1389,upss,puss
1390,pus,puss
1391,uss,puss
1392,puzxieX,puzzies
1393,puzz7eW,puzzies
1394,pu2zie8,puzzies
1395,po2zies,puzzies
1396,puzkzFies,puzzies
1397,puz#z(ies,puzzies
1398,puzz@_s,puzzies
1399,puzDQes,puzzies
1400,upzzies,puzzies
1401,uzpzies,puzzies
1402,puzze,puzzies
1403,puies,puzzies
1404,asDes,asses
1405,assSs,asses
1406,a8se8,asses
1407,a8se8,asses
1408,as^ses,asses
1409,aJsses,asses
1410,asves,asses
1411,assgs,asses
1412,asses,asses
1413,asess,asses
1414,asss,asses
1415,asse,asses
1416,futhahucLa,futhamucka
1417,furYamucka,futhamucka
1418,futhamocra,futhamucka
1419,fothamocka,futhamucka
1420,fuIth!amucka,futhamucka
1421,futhamumcBka,futhamucka
1422,@uthamu#ka,futhamucka
1423,fuShamu%ka,futhamucka
1424,ufthmaucka,futhamucka
1425,ftuhamcuka,futhamucka
1426,fthamuca,futhamucka
1427,uthamcka,futhamucka
1428,Sameltpe,cameltoe
1429,camel^0e,cameltoe
1430,came1t0e,cameltoe
1431,came1t0e,cameltoe
1432,camelptore,cameltoe
1433,camSeltoJe,cameltoe
1434,Xayeltoe,cameltoe
1435,camelIoP,cameltoe
1436,mcaeltoe,cameltoe
1437,acmetloe,cameltoe
1438,camete,cameltoe
1439,meltoe,cameltoe
1440,mDfkers,mfckers
1441,mfc<#rs,mfckers
1442,mfcreks,mfckers
1443,mfckek8,mfckers
1444,mf&ckkers,mfckers
1445,mfc+keGrs,mfckers
1446,mSck#rs,mfckers
1447,mgFkers,mfckers
1448,mfcerks,mfckers
1449,mfckser,mfckers
1450,mfcrs,mfckers
1451,mfces,mfckers
1452,n(grass,niggass
1453,niggsCs,niggass
1454,nig9a8s,niggass
1455,nigga88,niggass
1456,niEggaGss,niggass
1457,n@igg&ass,niggass
1458,nig6Oss,niggass
1459,nYZgass,niggass
1460,ingagss,niggass
1461,gnigass,niggass
1462,iggas,niggass
1463,niggs,niggass
1464,ningiG,niggir
1465,niygi$,niggir
1466,ni9gik,niggir
1467,ni99ir,niggir
1468,noiggXir,niggir
1469,nViggjir,niggir
1470,nMgOir,niggir
1471,ninDir,niggir
1472,ngigri,niggir
1473,ngiigr,niggir
1474,iggr,niggir
1475,nggr,niggir
1476,spicfIcL,spicfuck
1477,spicbuSk,spicfuck
1478,8picfucr,spicfuck
1479,spicfocr,spicfuck
1480,s1p5icfuck,spicfuck
1481,spiAcsfuck,spicfuck
1482,5picfu@k,spicfuck
1483,spicwuck,spicfuck
1484,psicfcuk,spicfuck
1485,spicfuck,spicfuck
1486,pcfuck,spicfuck
1487,spifuk,spicfuck
1488,sbitsdicO,shitsdick
1489,sJiRsdick,shitsdick
1490,shit8dicr,shitsdick
1491,8hit8dick,shitsdick
1492,s#hitsdi^ck,shitsdick
1493,sqhitsdicZk,shitsdick
1494,rhitsdiTk,shitsdick
1495,s5i8sdick,shitsdick
1496,shitsdkic,shitsdick
1497,shitsidkc,shitsdick
1498,itsdick,shitsdick
1499,shidick,shitsdick
1500,co)t,coot
1501,soot,coot
1502,c0ut,coot
1503,c00t,coot
1504,c6oot,coot
1505,cohot,coot
1506,c3ot,coot
1507,coJt,coot
1508,ocot,coot
1509,coot,coot
1510,cot,coot
1511,coo,coot
1512,f tker,fuker
1513,fukrr,fuker
1514,forer,fuker
1515,fokek,fuker
1516,fuoker,fuker
1517,!fuker,fuker
1518,fukeF,fuker
1519,2uker,fuker
1520,fkuer,fuker
1521,fukre,fuker
1522,uker,fuker
1523,fuke,fuker
1524,Hullshi6,bullshit
1525,bullQhi6,bullshit
1526,bol1shit,bullshit
1527,bol1shit,bullshit
1528,Gbwullshit,bullshit
1529,8bullsEhit,bullshit
1530,bullsZiK,bullshit
1531,&uljshit,bullshit
1532,bullsthi,bullshit
1533,bullshit,bullshit
1534,ullshi,bullshit
1535,bulhit,bullshit
1536,)ussy,pussy
1537,puasy,pussy
1538,pu88y,pussy
1539,po8sy,pussy
1540,pu@ssy,pussy
1541,paussy,pussy
1542,puAsy,pussy
1543,pussU,pussy
1544,upssy,pussy
1545,psusy,pussy
1546,pssy,pussy
1547,puss,pussy
1548,m)therfBckijg,motherfvcking
1549,motherfvcoJnh,motherfvcking
1550,mothekfvcrin9,motherfvcking
1551,m0therfvcrin9,motherfvcking
1552,motherfxvckkLing,motherfvcking
1553,mothenrf%vckinZg,motherfvcking
1554,!otharfvckgng,motherfvcking
1555,mother%(Lking,motherfvcking
1556,mothervfkcnig,motherfvcking
1557,mtoherfvckngi,motherfvcking
1558,moherfvcig,motherfvcking
1559,mothrfvkng,motherfvcking
1560,9hag9t,phagot
1561,0haNot,phagot
1562,pha9ut,phagot
1563,pha9ut,phagot
1564,phDago4t,phagot
1565,pNhagDot,phagot
1566,phaggC,phagot
1567,pYago(,phagot
1568,phagot,phagot
1569,phgato,phagot
1570,pgot,phagot
1571,haot,phagot
1572,m9thZfcked,mothafcked
1573,Notbafcked,mothafcked
1574,muthafcred,mothafcked
1575,muthafcred,mothafcked
1576,mothaOfc_ked,mothafcked
1577,mothaf8cke6d,mothafcked
1578,mBthafckpd,mothafcked
1579,mAthafck4d,mothafcked
1580,omthafcekd,mothafcked
1581,omthafkced,mothafcked
1582,motacked,mothafcked
1583,mohafcke,mothafcked
1584,",nobd",knobd
1585,mnobd,knobd
1586,rno6d,knobd
1587,rno6d,knobd
1588,k^nobd,knobd
1589,(knobd,knobd
1590,Vnobd,knobd
1591,kIobd,knobd
1592,konbd,knobd
1593,knodb,knobd
1594,nobd,knobd
1595,knob,knobd
1596,cl tste3fuXk,clusterfuck
1597,F<usterfuc<,clusterfuck
1598,c1ustekfucr,clusterfuck
1599,clo8terfucr,clusterfuck
1600,Lclusiterfucfk,clusterfuck
1601,ocluTsterzfuck,clusterfuck
1602,clustecNuTk,clusterfuck
1603,clusterWuVf,clusterfuck
1604,lcustrefukc,clusterfuck
1605,culstrefukc,clusterfuck
1606,clteruck,clusterfuck
1607,clusfuck,clusterfuck
1608,Cucksgithewd,fuckshithead
1609,fucksMitN2ad,fuckshithead
1610,focr8hithead,fuckshithead
1611,focr8hithead,fuckshithead
1612,fumcksbhitheRad,fuckshithead
1613,fuckszhiMthea5d,fuckshithead
1614,$uckI^ithead,fuckshithead
1615,fuckzhitsea),fuckshithead
1616,ufckshithead,fuckshithead
1617,fucskhhitead,fuckshithead
1618,fukshitea,fuckshithead
1619,ukshitead,fuckshithead
1620,rugly,fugly
1621,Rugly,fugly
1622,fog1y,fugly
1623,fog1y,fugly
1624,fugLly,fugly
1625,fugPly,fugly
1626,fugl$,fugly
1627,fu0ly,fugly
1628,fulgy,fugly
1629,fguly,fugly
1630,fgly,fugly
1631,fgly,fugly
1632,3opheaS,wophead
1633,woLhesd,wophead
1634,wuphead,wophead
1635,w0phead,wophead
1636,woKpheMad,wophead
1637,@wuophead,wophead
1638,wophx)d,wophead
1639,wocZead,wophead
1640,wopehda,wophead
1641,wohpeda,wophead
1642,wphea,wophead
1643,whead,wophead
1644,b@aGer,beaner
1645,b2aHer,beaner
1646,6eanek,beaner
1647,6eanek,beaner
1648,bTeanber,beaner
1649,b)eanMer,beaner
1650,bwamer,beaner
1651,boane#,beaner
1652,ebanre,beaner
1653,beaner,beaner
1654,aner,beaner
1655,eanr,beaner
1656,muttadeckFrs,muthafeckers
1657,muthxfevkwrs,muthafeckers
1658,muthafecrek8,muthafeckers
1659,mothafecrer8,muthafeckers
1660,mukt7hafeckzers,muthafeckers
1661,mJuthafeZck7ers,muthafeckers
1662,juthafLckerN,muthafeckers
1663,brthafe2kers,muthafeckers
1664,mtuhfaeckesr,muthafeckers
1665,mtuhaefcekrs,muthafeckers
1666,muthfecke,muthafeckers
1667,uthfekers,muthafeckers
1668,higVfr,higger
1669,hiygDr,higger
1670,hi9gek,higger
1671,hig9ek,higger
1672,hTiggper,higger
1673,hiLggeNr,higger
1674,hvgNer,higger
1675,hJgg$r,higger
1676,ihgegr,higger
1677,ihgger,higger
1678,hier,higger
1679,igge,higger
1680,shiesterf7ckhFaW,shiesterfuckhead
1681,ctiesyerfuckhead,shiesterfuckhead
1682,shie8tekfockhead,shiesterfuckhead
1683,8hiestekfucrhead,shiesterfuckhead
1684,2shieksterfuckheMad,shiesterfuckhead
1685,shies#tmerfuckhYead,shiesterfuckhead
1686,shiesterfuck0eUo,shiesterfuckhead
1687,uyie6terfuckhead,shiesterfuckhead
1688,hsesiterfuckhead,shiesterfuckhead
1689,shiesterufchkaed,shiesterfuckhead
1690,shiesterukhea,shiesterfuckhead
1691,shitefuckhead,shiesterfuckhead
1692,ballDQck,ballsack
1693,fallsac<,ballsack
1694,bal18ack,ballsack
1695,bal1sacr,ballsack
1696,btallsaWck,ballsack
1697,ba!llfsack,ballsack
1698,Ma$lsack,ballsack
1699,ball0fck,ballsack
1700,abllasck,ballsack
1701,ballsack,ballsack
1702,bllsck,ballsack
1703,allsck,ballsack
1704,sbitf7cks,shitfucks
1705,shitv&cks,shitfucks
1706,8hitfocks,shitfucks
1707,8hitfuck8,shitfucks
1708,shitfhuc8ks,shitfucks
1709,shyiQtfucks,shitfucks
1710,Yhit)ucks,shitfucks
1711,shiDgucks,shitfucks
1712,shtifucsk,shitfucks
1713,sihtufcks,shitfucks
1714,sitfuks,shitfucks
1715,stfucks,shitfucks
1716,dicLkess,dickless
1717,Xickl#ss,dickless
1718,dicrle8s,dickless
1719,dick1e8s,dickless
1720,dicqkl9ess,dickless
1721,d(ick8less,dickless
1722,dOckleTs,dickless
1723,9i&kless,dickless
1724,dcikless,dickless
1725,dickless,dickless
1726,dicles,dickless
1727,ikless,dickless
1728,shitCaferucker,shitfacefucker
1729,shjtfscefucke#,shitfacefucker
1730,8hitfacefocrer,shitfacefucker
1731,8hitfacefocrer,shitfacefucker
1732,suhi&t0facefucker,shitfacefucker
1733,VshiUtfacefuckQer,shitfacefucker
1734,sTitfacVfucVer,shitfacefucker
1735,shitf1ceGuckwr,shitfacefucker
1736,shitfaceufkcre,shitfacefucker
1737,shtifcaefukcer,shitfacefucker
1738,shitfafucer,shitfacefucker
1739,sitfaefuckr,shitfacefucker
1740,darLshig,darkshit
1741,daGkDhit,darkshit
1742,dakrshit,darkshit
1743,dakrshit,darkshit
1744,dark7shiZt,darkshit
1745,darnkshi*t,darkshit
1746,dar9sVit,darkshit
1747,drrWshit,darkshit
1748,draksiht,darkshit
1749,darskhti,darkshit
1750,drkshi,darkshit
1751,arkhit,darkshit
1752,fuckguvkle,fucknuckle
1753,fucUn8ckle,fucknuckle
1754,fucknucr1e,fucknuckle
1755,focknucrle,fucknuckle
1756,fuc+knuqckle,fucknuckle
1757,rfucknuc2kle,fucknuckle
1758,fJcknucklJ,fucknuckle
1759,fWcknu3kle,fucknuckle
1760,fcuknukcle,fucknuckle
1761,fucnkcukle,fucknuckle
1762,fuckukle,fucknuckle
1763,fcknucke,fucknuckle
1764,mothaf&FVed,mothafucced
1765,mothAfucddd,mothafucced
1766,m0thafocced,mothafucced
1767,m0thafocced,mothafucced
1768,mSotThafucceMd,mothafucced
1769,7mot%hafucceed,mothafucced
1770,motha#umces,mothafucced
1771,mothtfunce+,mothafucced
1772,omtahfuccde,mothafucced
1773,omthafcuced,mothafucced
1774,mhaucced,mothafucced
1775,mothafce,mothafucced
1776,mothertukk(nts,motherfukkings
1777,mothFrGHkkings,motherfukkings
1778,m0therfukkin98,motherfukkings
1779,muthekfukkin9s,motherfukkings
1780,mmotherNfukkitngs,motherfukkings
1781,mot(herXfmukkings,motherfukkings
1782,mo6Merjukkings,motherfukkings
1783,2othe6fukkinqs,motherfukkings
1784,mothferukkings,motherfukkings
1785,motehrfukiknsg,motherfukkings
1786,mthfukkings,motherfukkings
1787,mothefukkig,motherfukkings
1788,reFtuk,rectum
1789,eestum,rectum
1790,kectom,rectum
1791,kectom,rectum
1792,reOctVum,rectum
1793,r6eqctum,rectum
1794,r#ctua,rectum
1795,4actum,rectum
1796,rtecum,rectum
1797,ertcum,rectum
1798,retu,rectum
1799,rtum,rectum
1800,Dh8tassfuckBace,shitassfuckface
1801,shitassfkDkDace,shitassfuckface
1802,8hitassfocrface,shitassfuckface
1803,shita8sfocrface,shitassfuckface
1804,shyi$taDssfuckface,shitassfuckface
1805,4shIitas1sfuckface,shitassfuckface
1806,shitasu8uckfape,shitassfuckface
1807,yhitasGfuckfac0,shitassfuckface
1808,shitsasfckuface,shitassfuckface
1809,hsiatsfsuckface,shitassfuckface
1810,hiassfckface,shitassfuckface
1811,itassfuckace,shitassfuckface
1812,Ah*ester,shiester
1813,AhieEter,shiester
1814,shie8tek,shiester
1815,8hie8ter,shiester
1816,shieCsTter,shiester
1817,shies(teTr,shiester
1818,sh(8ster,shiester
1819,shses(er,shiester
1820,sheistre,shiester
1821,hsiseter,shiester
1822,hister,shiester
1823,hieste,shiester
1824,kkke,kike
1825,kiOe,kike
1826,rire,kike
1827,rire,kike
1828,jkike,kike
1829,kikPe,kike
1830,sike,kike
1831,ki8e,kike
1832,kiek,kike
1833,kiek,kike
1834,ike,kike
1835,ike,kike
1836,sphiBVter,sphincter
1837,sLhimcter,sphincter
1838,8phinctek,sphincter
1839,8phinctek,sphincter
1840,spQhin8cter,sphincter
1841,sphinctuelr,sphincter
1842,suh8ncter,sphincter
1843,spz0ncter,sphincter
1844,sphintcre,sphincter
1845,pshincetr,sphincter
1846,spinter,sphincter
1847,hincter,sphincter
1848,fudBefuXke#,fudgefucker
1849,EuRvefucker,fudgefucker
1850,fud9efockek,fudgefucker
1851,fodgefucrek,fudgefucker
1852,JfNu3dgefucker,fudgefucker
1853,fubdg7efyucker,fudgefucker
1854,KuwgefuckSr,fudgefucker
1855,sudgefuvker,fudgefucker
1856,ufgdfeucker,fudgefucker
1857,ufdgefucker,fudgefucker
1858,fudgefur,fudgefucker
1859,fudgefue,fudgefucker
1860,fu>k2r,fukker
1861,fJkkeT,fukker
1862,forker,fukker
1863,fokkek,fukker
1864,VfTukker,fukker
1865,bftukker,fukker
1866,f&kk$r,fukker
1867,Ku$ker,fukker
1868,fkukre,fukker
1869,ufkekr,fukker
1870,ukkr,fukker
1871,fkke,fukker
1872,psnidfvDker,penisfvcker
1873,p2nisfvskeT,penisfvcker
1874,peni8fvcrek,penisfvcker
1875,peni8fvcrek,penisfvcker
1876,qp9enisfvckVer,penisfvcker
1877,peunisfvcPk(er,penisfvcker
1878,peSZxfvcker,penisfvcker
1879,pFnisgvcknr,penisfvcker
1880,pensifvcker,penisfvcker
1881,penisfvcekr,penisfvcker
1882,enifvker,penisfvcker
1883,enisvcke,penisfvcker
1884,fag*t,fagot
1885,Vagot,fagot
1886,fa90t,fagot
1887,fa90t,fagot
1888,fagfot,fagot
1889,fag+ot,fagot
1890,faSot,fagot
1891,fagop,fagot
1892,afgot,fagot
1893,fgaot,fagot
1894,fagt,fagot
1895,fago,fagot
1896,#aVhead,raghead
1897,ragh@zd,raghead
1898,ka9head,raghead
1899,ka9head,raghead
1900,9raghea7d,raghead
1901,ralghpead,raghead
1902,raghOQd,raghead
1903,saghe%d,raghead
1904,grahead,raghead
1905,ragehda,raghead
1906,aghea,raghead
1907,aghad,raghead
1908,peFopMl,pedophl
1909,pedopN>,pedophl
1910,ped0ph1,pedophl
1911,ped0ph1,pedophl
1912,pe_d!ophl,pedophl
1913,Dpedopkhl,pedophl
1914,pYdoph#,pedophl
1915,pe@oph),pedophl
1916,edpophl,pedophl
1917,epdohpl,pedophl
1918,edoph,pedophl
1919,pophl,pedophl
1920,aank$d,wanked
1921,wagkWd,wanked
1922,wanred,wanked
1923,wanred,wanked
1924,Awankved,wanked
1925,wandke&d,wanked
1926,w3nVed,wanked
1927,eanOed,wanked
1928,wnaekd,wanked
1929,awnkde,wanked
1930,wank,wanked
1931,wank,wanked
1932,muffdivOny,muffdiving
1933,mufEdiviHg,muffdiving
1934,moffdivin9,muffdiving
1935,moffdivin9,muffdiving
1936,mufjfdivivng,muffdiving
1937,1muffdiMving,muffdiving
1938,mbffMiving,muffdiving
1939,bufMdiving,muffdiving
1940,mfufidving,muffdiving
1941,mfufdiving,muffdiving
1942,muffivin,muffdiving
1943,mufdivig,muffdiving
1944,pjsXylicke$s,pussylickers
1945,pussylicmFrQ,pussylickers
1946,possy1icrers,pussylickers
1947,pu8sy1icker8,pussylickers
1948,pussyflickePrcs,pussylickers
1949,Upussylic0kOers,pussylickers
1950,pVss6lickerD,pussylickers
1951,pussylIckir3,pussylickers
1952,pussyilckesr,pussylickers
1953,puslsyikcers,pussylickers
1954,pussckers,pussylickers
1955,usylckers,pussylickers
1956,JotherfvcieX,motherfvcked
1957,mltherfvfkSd,motherfvcked
1958,muthekfvcred,motherfvcked
1959,muthekfvcred,motherfvcked
1960,m$otdherf1vcked,motherfvcked
1961,amother7fvckeId,motherfvcked
1962,xotherwvcke(,motherfvcked
1963,m0Uhlrfvcked,motherfvcked
1964,mtoherfkvced,motherfvcked
1965,mteohrfvcked,motherfvcked
1966,moherfvke,motherfvcked
1967,motrfvcke,motherfvcked
1968,pac<kngfudbefucking,packingfudgefucking
1969,pQckinFfudgefuckigg,packingfudgefucking
1970,pacrin9fodgefucking,packingfudgefucking
1971,packingfud9efucrin9,packingfudgefucking
1972,packOingfudgefuckiUnvg,packingfudgefucking
1973,pacxkiSngfu2dgefucking,packingfudgefucking
1974,PackingfudgefucZiHg,packingfudgefucking
1975,pa2kingfodgeUucking,packingfudgefucking
1976,packnigfudgefucikgn,packingfudgefucking
1977,pacikngfugdefuckign,packingfudgefucking
1978,akingfudgefuckig,packingfudgefucking
1979,packngudgefuckin,packingfudgefucking
1980,phukiBgq,phukings
1981,phui(ngs,phukings
1982,phoking8,phukings
1983,phokin9s,phukings
1984,phuki%nges,phukings
1985,phucking^s,phukings
1986,chuk4ngs,phukings
1987,phjkinGs,phukings
1988,phkuinsg,phukings
1989,puhknigs,phukings
1990,phkins,phukings
1991,phungs,phukings
1992,Ohuc^p,phucup
